train_loss_step,epoch,step,val_loss_step,val_loss_epoch,train_loss_epoch
0.00043883814942091703,160,24009,,,
0.0004530283622443676,160,24019,,,
0.00044520822120830417,160,24029,,,
0.00046916704741306603,160,24039,,,
0.000474109168862924,160,24049,,,
0.00048503262223675847,160,24059,,,
0.00044189527397975326,160,24069,,,
0.00045216752914711833,160,24079,,,
0.0004719870339613408,160,24089,,,
0.0005012905457988381,160,24099,,,
0.0004634404613170773,160,24109,,,
0.0004542632377706468,160,24119,,,
0.0004392413538880646,160,24129,,,
0.00043750458280555904,160,24139,,,
0.0004728821513708681,160,24149,,,
,,3040,0.00012795551447197795,,
,,3041,0.00022307290055323392,,
,,3042,0.00018966806237585843,,
,,3043,0.0002447020960971713,,
,,3044,0.00013131409650668502,,
,,3045,0.00014919282693881541,,
,,3046,0.00021905526227783412,,
,,3047,0.0002033353375736624,,
,,3048,0.0002072697097901255,,
,,3049,0.00021550621022470295,,
,,3050,0.000502065580803901,,
,,3051,0.0001134464837377891,,
,,3052,0.00017230019147973508,,
,,3053,0.00017964014841709286,,
,,3054,0.00019885229994542897,,
,,3055,0.00024320489319507033,,
,,3056,0.00023834785679355264,,
,,3057,0.0003038497525267303,,
,,3058,0.00041355457506142557,,
,160,24149,,0.00022244198771659285,
,160,24149,,,0.0004630780022125691
0.0004813015984836966,161,24159,,,
0.0004605677386280149,161,24169,,,
0.0005105260061100125,161,24179,,,
0.00046781502896919847,161,24189,,,
0.00044822783092968166,161,24199,,,
0.0005094341468065977,161,24209,,,
0.00045919668627902865,161,24219,,,
0.00045005494030192494,161,24229,,,
0.00048387591959908605,161,24239,,,
0.000458679161965847,161,24249,,,
0.00044084744877181947,161,24259,,,
0.00044750579399988055,161,24269,,,
0.0004438344039954245,161,24279,,,
0.0004979002987965941,161,24289,,,
0.00047833152348175645,161,24299,,,
,,3059,0.00012651995348278433,,
,,3060,0.0001912649895530194,,
,,3061,0.00017570031923241913,,
,,3062,0.0002276286541018635,,
,,3063,0.00011386158439563587,,
,,3064,0.00014948612079024315,,
,,3065,0.00020562818099278957,,
,,3066,0.0001770203234627843,,
,,3067,0.0001723353489069268,,
,,3068,0.00017010708688758314,,
,,3069,0.00048140151193365455,,
,,3070,0.000121130513434764,,
,,3071,0.00016989943105727434,,
,,3072,0.00015285247354768217,,
,,3073,0.00018068109056912363,,
,,3074,0.00022574380272999406,,
,,3075,0.0002321076754014939,,
,,3076,0.00029302542679943144,,
,,3077,0.0003951763501390815,,
,161,24299,,0.00020593951921910048,
,161,24299,,,0.0004663481086026877
0.0004748765495605767,162,24309,,,
0.0004798776644747704,162,24319,,,
0.00048078899271786213,162,24329,,,
0.0005027931765653193,162,24339,,,
0.0004654182412195951,162,24349,,,
0.0004667418252211064,162,24359,,,
0.00046023272443562746,162,24369,,,
0.0004584855050779879,162,24379,,,
0.0004682934086304158,162,24389,,,
0.00047773224650882185,162,24399,,,
0.0004947097040712833,162,24409,,,
0.00048302841605618596,162,24419,,,
0.0004563299589790404,162,24429,,,
0.0004521370865404606,162,24439,,,
0.0004379906167741865,162,24449,,,
,,3078,0.00010327290510758758,,
,,3079,0.0001445785746909678,,
,,3080,0.0001271261862711981,,
,,3081,0.00016495687304995954,,
,,3082,9.796330414246768e-05,,
,,3083,0.00013415529974736273,,
,,3084,0.00016154487093444914,,
,,3085,0.0001276241528103128,,
,,3086,0.00013412725820671767,,
,,3087,0.00010911856224993244,,
,,3088,0.00037061740295030177,,
,,3089,8.861524111125618e-05,,
,,3090,0.00012245842663105577,,
,,3091,0.00010673487122403458,,
,,3092,0.00014770818233955652,,
,,3093,0.000164448021678254,,
,,3094,0.00016113146557472646,,
,,3095,0.00022534115123562515,,
,,3096,0.00030015374068170786,,
,162,24449,,0.00015548200462944806,
,162,24449,,,0.0004800142487511039
0.0004423639038577676,163,24459,,,
0.0004481436626520008,163,24469,,,
0.00045007237349636853,163,24479,,,
0.00044559279922395945,163,24489,,,
0.00044426071690395474,163,24499,,,
0.0004494118911679834,163,24509,,,
0.00045129883801564574,163,24519,,,
0.0004443310899659991,163,24529,,,
0.000445236568339169,163,24539,,,
0.00045078748371452093,163,24549,,,
0.0004464412631932646,163,24559,,,
0.00044071872252970934,163,24569,,,
0.0004730446671601385,163,24579,,,
0.00045651363325305283,163,24589,,,
0.0004426372470334172,163,24599,,,
,,3097,9.945187775883824e-05,,
,,3098,0.00013440755719784647,,
,,3099,0.00015048417844809592,,
,,3100,0.00015946582425385714,,
,,3101,8.705053915036842e-05,,
,,3102,0.00015115841233637184,,
,,3103,0.00015309835725929588,,
,,3104,0.00011518774408614263,,
,,3105,0.00011262016778346151,,
,,3106,9.377156675327569e-05,,
,,3107,0.0003388438490219414,,
,,3108,9.699443762656301e-05,,
,,3109,0.0001434283039998263,,
,,3110,0.00010187787120230496,,
,,3111,0.0001412241836078465,,
,,3112,0.00015295189223252237,,
,,3113,0.0001453109143767506,,
,,3114,0.00026043044636026025,,
,,3115,0.0002866728464141488,,
,163,24599,,0.00015229005657602102,
,163,24599,,,0.0004543472605291754
0.0004509222926571965,164,24609,,,
0.0004608744930010289,164,24619,,,
0.0004696560790762305,164,24629,,,
0.0004521650553215295,164,24639,,,
0.00045573522220365703,164,24649,,,
0.0004522308299783617,164,24659,,,
0.0004532098537310958,164,24669,,,
0.000474494241643697,164,24679,,,
0.0004627801536116749,164,24689,,,
0.00047354507842101157,164,24699,,,
0.0004485710524022579,164,24709,,,
0.00043990148697048426,164,24719,,,
0.0004469506093300879,164,24729,,,
0.0004737605922855437,164,24739,,,
0.0004490512073971331,164,24749,,,
,,3116,0.00010783209290821105,,
,,3117,0.00014615435793530196,,
,,3118,0.00013725919416174293,,
,,3119,0.00017539493273943663,,
,,3120,0.00010080303036374971,,
,,3121,0.00014414271572604775,,
,,3122,0.00016868766397237778,,
,,3123,0.00012948976655025035,,
,,3124,0.0001349721715087071,,
,,3125,0.00010654464858816937,,
,,3126,0.00038993178168311715,,
,,3127,9.636132017476484e-05,,
,,3128,0.00012808485189452767,,
,,3129,0.00010298291454091668,,
,,3130,0.00016315653920173645,,
,,3131,0.0001810432004276663,,
,,3132,0.00017443991964682937,,
,,3133,0.000246442505158484,,
,,3134,0.00031886750366538763,,
,164,24749,,0.00016373627295251936,
,164,24749,,,0.0004556448548100889
0.00047203770373016596,165,24759,,,
0.0004659885016735643,165,24769,,,
0.00047440125490538776,165,24779,,,
0.00044765020720660686,165,24789,,,
0.0004652495845220983,165,24799,,,
0.00045890003093518317,165,24809,,,
0.0004852816928178072,165,24819,,,
0.0004454634618014097,165,24829,,,
0.0004589099553413689,165,24839,,,
0.0004636703815776855,165,24849,,,
0.0004738967109005898,165,24859,,,
0.00046365792513825,165,24869,,,
0.0004480178758967668,165,24879,,,
0.0004413770220708102,165,24889,,,
0.00043953274143859744,165,24899,,,
,,3135,9.70313121797517e-05,,
,,3136,0.00014689250383526087,,
,,3137,0.00013472269347403198,,
,,3138,0.00018094934057444334,,
,,3139,8.532515494152904e-05,,
,,3140,0.00013381062308326364,,
,,3141,0.00016505397798027843,,
,,3142,0.00013122771633788943,,
,,3143,0.0001313754910370335,,
,,3144,0.00011128425830975175,,
,,3145,0.0003907170030288398,,
,,3146,9.588577813701704e-05,,
,,3147,0.0001306426274823025,,
,,3148,0.00011055258073611185,,
,,3149,0.0001462453801650554,,
,,3150,0.00016315898392349482,,
,,3151,0.0001579084200784564,,
,,3152,0.0002602339955046773,,
,,3153,0.0002913451171480119,,
,165,24899,,0.00015957807772792876,
,165,24899,,,0.00045895419316366315
0.00044293911196291447,166,24909,,,
0.0004492768202908337,166,24919,,,
0.0004496934125199914,166,24929,,,
0.00044103211257606745,166,24939,,,
0.0004930637078359723,166,24949,,,
0.00046446689520962536,166,24959,,,
0.0004439738695509732,166,24969,,,
0.0004423688515089452,166,24979,,,
0.00045134726678952575,166,24989,,,
0.00045863655395805836,166,24999,,,
0.0004529244906734675,166,25009,,,
0.00047622047713957727,166,25019,,,
0.0004719507705885917,166,25029,,,
0.00044607228483073413,166,25039,,,
0.00044937548227608204,166,25049,,,
,,3154,0.00011244634515605867,,
,,3155,0.00015981524484232068,,
,,3156,0.00015601838822476566,,
,,3157,0.00019154907204210758,,
,,3158,0.0001236390380654484,,
,,3159,0.00015285515110008419,,
,,3160,0.00018843982252292335,,
,,3161,0.00015411035565193743,,
,,3162,0.00015080173034220934,,
,,3163,0.00014042219845578074,,
,,3164,0.00045767027768306434,,
,,3165,0.00010725373431341723,,
,,3166,0.00014345234376378357,,
,,3167,0.00012106294889235869,,
,,3168,0.00017287877562921494,,
,,3169,0.00020656513515859842,,
,,3170,0.00021104961342643946,,
,,3171,0.0002349851856706664,,
,,3172,0.0004002783680334687,,
,166,25049,,0.00018559953605290502,
,166,25049,,,0.00045756527106277645
0.00044966477435082197,167,25059,,,
0.0004561851383186877,167,25069,,,
0.0004798246663995087,167,25079,,,
0.00045758523629046977,167,25089,,,
0.00045666960068047047,167,25099,,,
0.0004578647785820067,167,25109,,,
0.00045896501978859305,167,25119,,,
0.00045252591371536255,167,25129,,,
0.00043824975728057325,167,25139,,,
0.0004336043493822217,167,25149,,,
0.00045010208850726485,167,25159,,,
0.000443057477241382,167,25169,,,
0.000455337343737483,167,25179,,,
0.00046468141954392195,167,25189,,,
0.0004411385452840477,167,25199,,,
,,3173,7.154731429181993e-05,,
,,3174,9.956942813005298e-05,,
,,3175,0.00011395879846531898,,
,,3176,0.00011843694665003568,,
,,3177,6.478690193034708e-05,,
,,3178,0.00010630782344378531,,
,,3179,0.00011127960169687867,,
,,3180,8.40024440549314e-05,,
,,3181,8.626782801002264e-05,,
,,3182,6.120748003013432e-05,,
,,3183,0.0002812755119521171,,
,,3184,7.51645493437536e-05,,
,,3185,9.287023567594588e-05,,
,,3186,6.836718239355832e-05,,
,,3187,0.00011436211207183078,,
,,3188,0.00011054956121370196,,
,,3189,0.00012094606063328683,,
,,3190,0.00021399273828137666,,
,,3191,0.00025555668980814517,,
,167,25199,,0.00011670483945636079,
,167,25199,,,0.0004512619343586266
0.0004480357747524977,168,25209,,,
0.0004601535329129547,168,25219,,,
0.0004412294365465641,168,25229,,,
0.00043798587284982204,168,25239,,,
0.00043932427070103586,168,25249,,,
0.000469402177259326,168,25259,,,
0.00043624380487017334,168,25269,,,
0.0004416786541696638,168,25279,,,
0.0004335814155638218,168,25289,,,
0.00045171051169745624,168,25299,,,
0.00048236650764010847,168,25309,,,
0.00047185993753373623,168,25319,,,
0.00045975559623911977,168,25329,,,
0.0004480137722566724,168,25339,,,
0.00044550892198458314,168,25349,,,
,,3192,0.00010787633073050529,,
,,3193,0.00014871438906993717,,
,,3194,0.00014826042752247304,,
,,3195,0.0001694297679932788,,
,,3196,9.909494838211685e-05,,
,,3197,0.00014336849562823772,,
,,3198,0.0001647468889132142,,
,,3199,0.00013321862206794322,,
,,3200,0.00014051704783923924,,
,,3201,0.000123120509670116,,
,,3202,0.00037501921178773046,,
,,3203,0.00010422775812912732,,
,,3204,0.00013389672676566988,,
,,3205,0.00012112544936826453,,
,,3206,0.00015231654106173664,,
,,3207,0.00016558761126361787,,
,,3208,0.00017289500101469457,,
,,3209,0.00024660612689331174,,
,,3210,0.0003002440498676151,,
,168,25349,,0.00016403282643295825,
,168,25349,,,0.0004549313453026116
0.0004619565443135798,169,25359,,,
0.0004475761961657554,169,25369,,,
0.0004798861045856029,169,25379,,,
0.0004686670727096498,169,25389,,,
0.0005106893950141966,169,25399,,,
0.00044882617658004165,169,25409,,,
0.00046029259101487696,169,25419,,,
0.0004472400469239801,169,25429,,,
0.0004427513631526381,169,25439,,,
0.00046110106632113457,169,25449,,,
0.0004499001952353865,169,25459,,,
0.0004489025450311601,169,25469,,,
0.0004747842613141984,169,25479,,,
0.0004487674741540104,169,25489,,,
0.0004391752299852669,169,25499,,,
,,3211,0.00013347301864996552,,
,,3212,0.00015183833602350205,,
,,3213,0.0001825127546908334,,
,,3214,0.00016978128405753523,,
,,3215,0.00014210528752300888,,
,,3216,0.00018113007536157966,,
,,3217,0.00016911688726395369,,
,,3218,0.00014404032845050097,,
,,3219,0.0001450447307433933,,
,,3220,0.00012109027011319995,,
,,3221,0.00031142710940912366,,
,,3222,0.00013401110481936485,,
,,3223,0.00014938969979994,,
,,3224,0.00013720145216211677,,
,,3225,0.0001887514372356236,,
,,3226,0.0001793238625396043,,
,,3227,0.0001698417036095634,,
,,3228,0.000257272447925061,,
,,3229,0.0003235965850763023,,
,169,25499,,0.00017658162687439471,
,169,25499,,,0.00045374620822258294
0.0004665768938139081,170,25509,,,
0.000479831884149462,170,25519,,,
0.0004776879504788667,170,25529,,,
0.00046803965233266354,170,25539,,,
0.00045922736171633005,170,25549,,,
0.0004767105565406382,170,25559,,,
0.0004507684789132327,170,25569,,,
0.00044800806790590286,170,25579,,,
0.00044750486267730594,170,25589,,,
0.0005024645361118019,170,25599,,,
0.00045353444875217974,170,25609,,,
0.0004488835111260414,170,25619,,,
0.00045850727474316955,170,25629,,,
0.0004522200324572623,170,25639,,,
0.000438669347204268,170,25649,,,
,,3230,0.00010878876491915435,,
,,3231,0.00015688795247115195,,
,,3232,0.000154651963384822,,
,,3233,0.00019160266674589366,,
,,3234,0.00010266993194818497,,
,,3235,0.00013368288637138903,,
,,3236,0.00017178503912873566,,
,,3237,0.00014222935715224594,,
,,3238,0.00012486579362303019,,
,,3239,0.00012678072380367666,,
,,3240,0.0004426194936968386,,
,,3241,0.00011291090049780905,,
,,3242,0.00013573926116805524,,
,,3243,0.0001170173563878052,,
,,3244,0.00017471783212386072,,
,,3245,0.0001774452393874526,,
,,3246,0.00020311544358264655,,
,,3247,0.00023195902758743614,,
,,3248,0.0003745518915820867,,
,170,25649,,0.00017527048476040363,
,170,25649,,,0.0004669342306442559
0.0004496962355915457,171,25659,,,
0.00048565544420853257,171,25669,,,
0.0004738872521556914,171,25679,,,
0.00047039557830430567,171,25689,,,
0.00043595139868557453,171,25699,,,
0.0004476005269680172,171,25709,,,
0.0004893634468317032,171,25719,,,
0.0004451781860552728,171,25729,,,
0.00043380146962590516,171,25739,,,
0.0004367036744952202,171,25749,,,
0.0004480471834540367,171,25759,,,
0.0004427418753039092,171,25769,,,
0.0004600865941029042,171,25779,,,
0.00045178033178672194,171,25789,,,
0.00047465835814364254,171,25799,,,
,,3249,7.121912494767457e-05,,
,,3250,8.368583803530782e-05,,
,,3251,0.00011051525507355109,,
,,3252,9.063776087714359e-05,,
,,3253,7.476309110643342e-05,,
,,3254,0.00012562669871840626,,
,,3255,9.085087367566302e-05,,
,,3256,7.288811320904642e-05,,
,,3257,7.599095988553017e-05,,
,,3258,5.713458813261241e-05,,
,,3259,0.0002060531551251188,,
,,3260,6.795412627980113e-05,,
,,3261,9.069152292795479e-05,,
,,3262,5.841319216415286e-05,,
,,3263,0.00011165370233356953,,
,,3264,0.00010324086179025471,,
,,3265,0.00011359900236129761,,
,,3266,0.00014824663230683655,,
,,3267,0.00025021593319252133,,
,171,25799,,0.00010353785182815045,
,171,25799,,,0.00045301089994609356
0.00044630366028286517,172,25809,,,
0.00046331671182997525,172,25819,,,
0.0004438621108420193,172,25829,,,
0.00047686672769486904,172,25839,,,
0.00045207206858322024,172,25849,,,
0.00045453564962372184,172,25859,,,
0.00046409323113039136,172,25869,,,
0.0004488492268137634,172,25879,,,
0.00047191130579449236,172,25889,,,
0.0004861989291384816,172,25899,,,
0.0004664720909204334,172,25909,,,
0.0004665857122745365,172,25919,,,
0.00045968039194121957,172,25929,,,
0.0004387144581414759,172,25939,,,
0.00044291268568485975,172,25949,,,
,,3268,9.617660543881357e-05,,
,,3269,0.00013027121894992888,,
,,3270,0.00013070697605144233,,
,,3271,0.00015284836990758777,,
,,3272,8.532894571544603e-05,,
,,3273,0.00013066425162833184,,
,,3274,0.0001455318706575781,,
,,3275,0.0001138060906669125,,
,,3276,0.00011910863395314664,,
,,3277,9.461565787205473e-05,,
,,3278,0.0003598007606342435,,
,,3279,9.713040344649926e-05,,
,,3280,0.00011345041275490075,,
,,3281,9.793994831852615e-05,,
,,3282,0.00013792036043014377,,
,,3283,0.0001439126644982025,,
,,3284,0.0001526352862128988,,
,,3285,0.00020957778906449676,,
,,3286,0.00028934123110957444,,
,172,25949,,0.0001454697921872139,
,172,25949,,,0.00045556374243460596
0.00045238330494612455,173,25959,,,
0.0004594211932271719,173,25969,,,
0.000444538687588647,173,25979,,,
0.00045783058158122003,173,25989,,,
0.00045607652282342315,173,25999,,,
0.0004438233736436814,173,26009,,,
0.0004539908841252327,173,26019,,,
0.0004708071064669639,173,26029,,,
0.0004714681999757886,173,26039,,,
0.00047278159763664007,173,26049,,,
0.0004489215789362788,173,26059,,,
0.00044796697329729795,173,26069,,,
0.0004629902832675725,173,26079,,,
0.00045838658115826547,173,26089,,,
0.00046154623851180077,173,26099,,,
,,3287,9.419665730092674e-05,,
,,3288,0.00013300467981025577,,
,,3289,0.00014203941100277007,,
,,3290,0.0001591687905602157,,
,,3291,9.103992488235235e-05,,
,,3292,0.00012744597916025668,,
,,3293,0.0001466691610403359,,
,,3294,0.0001190459806821309,,
,,3295,0.00011997250112472102,,
,,3296,0.0001090738078346476,,
,,3297,0.0003739992971532047,,
,,3298,9.166627569356933e-05,,
,,3299,0.00011694910790538415,,
,,3300,0.00010414738062536344,,
,,3301,0.00013913423754274845,,
,,3302,0.0001473520533181727,,
,,3303,0.00016074090672191232,,
,,3304,0.00022047696984373033,,
,,3305,0.00032108117011375725,,
,173,26099,,0.00015119592717383057,
,173,26099,,,0.0004560226807370782
0.00045789964497089386,174,26109,,,
0.0004447803075890988,174,26119,,,
0.00046460656449198723,174,26129,,,
0.0004636903468053788,174,26139,,,
0.0004478940099943429,174,26149,,,
0.0004298280691727996,174,26159,,,
0.00044257615809328854,174,26169,,,
0.0004408231470733881,174,26179,,,
0.0004629004979506135,174,26189,,,
0.0004488317936193198,174,26199,,,
0.0004419845645315945,174,26209,,,
0.00044037087354809046,174,26219,,,
0.00047428131802007556,174,26229,,,
0.00044084154069423676,174,26239,,,
0.0005215449491515756,174,26249,,,
,,3306,9.40789032028988e-05,,
,,3307,0.0001276287657674402,,
,,3308,0.00013818699517287314,,
,,3309,0.000158295311848633,,
,,3310,8.382047235500067e-05,,
,,3311,0.00011325941886752844,,
,,3312,0.00014417586498893797,,
,,3313,0.00011834315228043124,,
,,3314,0.00010727940389188007,,
,,3315,9.352185588795692e-05,,
,,3316,0.0003260259982198477,,
,,3317,9.406485332874581e-05,,
,,3318,0.00011662626639008522,,
,,3319,9.250000584870577e-05,,
,,3320,0.00013656580995302647,,
,,3321,0.0001390112447552383,,
,,3322,0.00015346662257798016,,
,,3323,0.00022622653341386467,,
,,3324,0.0002826338168233633,,
,174,26249,,0.0001426959061063826,
,174,26249,,,0.0004548032011371106
0.00048516469541937113,175,26259,,,
0.00046503974590450525,175,26269,,,
0.0004346961504779756,175,26279,,,
0.00043440854642540216,175,26289,,,
0.00046824917080812156,175,26299,,,
0.0004595685750246048,175,26309,,,
0.000452119333203882,175,26319,,,
0.00045043398858979344,175,26329,,,
0.00043259409721940756,175,26339,,,
0.00044138063094578683,175,26349,,,
0.00043420586735010147,175,26359,,,
0.00044601719127967954,175,26369,,,
0.0004311882657930255,175,26379,,,
0.00045853189658373594,175,26389,,,
0.0004557258798740804,175,26399,,,
,,3325,9.110567043535411e-05,,
,,3326,0.00013749804929830134,,
,,3327,0.00014087800809647888,,
,,3328,0.0001589763123774901,,
,,3329,8.472418994642794e-05,,
,,3330,0.00010590180318104103,,
,,3331,0.00014745091903023422,,
,,3332,0.00012449936184566468,,
,,3333,0.00011243319022469223,,
,,3334,0.00010196873336099088,,
,,3335,0.00036075504613108933,,
,,3336,9.705827687866986e-05,,
,,3337,0.00011592217197176069,,
,,3338,0.00010401591862319037,,
,,3339,0.00013359436707105488,,
,,3340,0.00014513693167828023,,
,,3341,0.00017451279563829303,,
,,3342,0.00021585186186712235,,
,,3343,0.00031526898965239525,,
,175,26399,,0.00014865303819533437,
,175,26399,,,0.0004544245603028685
0.00047773082042112947,176,26409,,,
0.0004386420187074691,176,26419,,,
0.00046608905540779233,176,26429,,,
0.0004374264972284436,176,26439,,,
0.00046760268742218614,176,26449,,,
0.00043907470535486937,176,26459,,,
0.00043760001426562667,176,26469,,,
0.0004653164651244879,176,26479,,,
0.000439432478742674,176,26489,,,
0.0004566492571029812,176,26499,,,
0.0004403970669955015,176,26509,,,
0.0004349483351688832,176,26519,,,
0.00044213735964149237,176,26529,,,
0.0004496971960179508,176,26539,,,
0.0004717246047221124,176,26549,,,
,,3344,0.00021459738491103053,,
,,3345,0.00027604104252532125,,
,,3346,0.0002782292431220412,,
,,3347,0.0002838109212461859,,
,,3348,0.0002319141785847023,,
,,3349,0.0002615753619465977,,
,,3350,0.00031197062344290316,,
,,3351,0.0002761985524557531,,
,,3352,0.00027673045406118035,,
,,3353,0.0002959695993922651,,
,,3354,0.0006372613715939224,,
,,3355,0.00018196084420196712,,
,,3356,0.00025793351233005524,,
,,3357,0.00024152788682840765,,
,,3358,0.00029338293825276196,,
,,3359,0.0003502537147141993,,
,,3360,0.00034972012508660555,,
,,3361,0.00033874879591166973,,
,,3362,0.0005856421194039285,,
,176,26549,,0.00030864018481224775,
,176,26549,,,0.0004500881186686456
0.00048248854000121355,177,26559,,,
0.00045530483475886285,177,26569,,,
0.0004481034993659705,177,26579,,,
0.0004548286960925907,177,26589,,,
0.00044958325452171266,177,26599,,,
0.0004304682370275259,177,26609,,,
0.00044899751082994044,177,26619,,,
0.0004512364976108074,177,26629,,,
0.0004312422825023532,177,26639,,,
0.0004687260079663247,177,26649,,,
0.0004469215637072921,177,26659,,,
0.0004469490086194128,177,26669,,,
0.0004644621512852609,177,26679,,,
0.00048652177792973816,177,26689,,,
0.00044943380635231733,177,26699,,,
,,3363,7.740494038444012e-05,,
,,3364,9.21681203180924e-05,,
,,3365,0.00011192286910954863,,
,,3366,0.0001036806424963288,,
,,3367,7.733446545898914e-05,,
,,3368,0.00011861929669976234,,
,,3369,0.00011158701818203554,,
,,3370,8.89714719960466e-05,,
,,3371,8.227913349401206e-05,,
,,3372,6.338017556117848e-05,,
,,3373,0.0002679194149095565,,
,,3374,7.15481728548184e-05,,
,,3375,8.826858538668603e-05,,
,,3376,7.086063124006614e-05,,
,,3377,0.00011710663238773122,,
,,3378,0.00012217026960570365,,
,,3379,0.00012853551015723497,,
,,3380,0.00016287110338453203,,
,,3381,0.0002697252493817359,,
,177,26699,,0.00011506825831020251,
,177,26699,,,0.00045524071902036667
0.0004644830769393593,178,26709,,,
0.00044401054037734866,178,26719,,,
0.0004668711917474866,178,26729,,,
0.00044962228275835514,178,26739,,,
0.00045062406570650637,178,26749,,,
0.00044983794214203954,178,26759,,,
0.0004494882596191019,178,26769,,,
0.00044650715426541865,178,26779,,,
0.00044254359090700746,178,26789,,,
0.0004425929510034621,178,26799,,,
0.00045525276800617576,178,26809,,,
0.0004413030983414501,178,26819,,,
0.0004376029537525028,178,26829,,,
0.0004362131585367024,178,26839,,,
0.0004460467607714236,178,26849,,,
,,3382,9.984912321669981e-05,,
,,3383,0.00011323383660055697,,
,,3384,0.0001452168362447992,,
,,3385,0.00012227101251482964,,
,,3386,8.402687672059983e-05,,
,,3387,0.00013804464833810925,,
,,3388,0.00011786783579736948,,
,,3389,9.060222510015592e-05,,
,,3390,0.00010324876348022372,,
,,3391,7.564017141703516e-05,,
,,3392,0.00023316082661040127,,
,,3393,9.97195384115912e-05,,
,,3394,0.00011162664304720238,,
,,3395,8.378519851248711e-05,,
,,3396,0.00012749506277032197,,
,,3397,0.00010852396371774375,,
,,3398,0.00012194505688967183,,
,,3399,0.0001755683042574674,,
,,3400,0.00021649329573847353,,
,178,26849,,0.00012358272215351462,
,178,26849,,,0.00045170020894147456
0.00044206640450283885,179,26859,,,
0.0004656646051444113,179,26869,,,
0.00045276310993358493,179,26879,,,
0.000435610709246248,179,26889,,,
0.0004460145137272775,179,26899,,,
0.0004456517053768039,179,26909,,,
0.00044307662756182253,179,26919,,,
0.00044587443699128926,179,26929,,,
0.0004501638177316636,179,26939,,,
0.00045334603055380285,179,26949,,,
0.0004597668012138456,179,26959,,,
0.00043930497486144304,179,26969,,,
0.0004326702037360519,179,26979,,,
0.0004403053899295628,179,26989,,,
0.00044205624726600945,179,26999,,,
,,3401,8.055013313423842e-05,,
,,3402,0.00012826151214540005,,
,,3403,0.00012840109411627054,,
,,3404,0.0001549458975205198,,
,,3405,7.208892202470452e-05,,
,,3406,0.00011362610530341044,,
,,3407,0.00014685664791613817,,
,,3408,0.00011329162225592881,,
,,3409,0.00010572256724117324,,
,,3410,9.124175267061219e-05,,
,,3411,0.0003639120259322226,,
,,3412,8.65592883201316e-05,,
,,3413,0.00011129191989311948,,
,,3414,9.344928548671305e-05,,
,,3415,0.00012793575297109783,,
,,3416,0.000136909366119653,,
,,3417,0.00015753848128952086,,
,,3418,0.00021867055329494178,,
,,3419,0.00029245042242109776,,
,179,26999,,0.00014133061631582677,
,179,26999,,,0.00044882914517074823
0.00043093308340758085,180,27009,,,
0.000439801428001374,180,27019,,,
0.00045192890684120357,180,27029,,,
0.00044118217192590237,180,27039,,,
0.0004380465834401548,180,27049,,,
0.0004491917497944087,180,27059,,,
0.00044659251580014825,180,27069,,,
0.0004373486735858023,180,27079,,,
0.00043457557330839336,180,27089,,,
0.00043171271681785583,180,27099,,,
0.0004437533498276025,180,27109,,,
0.0004403758211992681,180,27119,,,
0.0004506023251451552,180,27129,,,
0.0004405234067235142,180,27139,,,
0.0004525830736383796,180,27149,,,
,,3420,8.123241423163563e-05,,
,,3421,8.655343117425218e-05,,
,,3422,0.00011176887346664444,,
,,3423,0.00010373515397077426,,
,,3424,7.203449786175042e-05,,
,,3425,0.0001087263590306975,,
,,3426,9.952578693628311e-05,,
,,3427,8.034467464312911e-05,,
,,3428,8.536177483620122e-05,,
,,3429,5.466194124892354e-05,,
,,3430,0.0002370034926570952,,
,,3431,7.304234895855188e-05,,
,,3432,8.451900794170797e-05,,
,,3433,5.961976057733409e-05,,
,,3434,0.00010893199942074716,,
,,3435,0.00011023859406122938,,
,,3436,0.00010655228106770664,,
,,3437,0.00019457642338238657,,
,,3438,0.00021416590607259423,,
,180,27149,,0.00010777831630548462,
,180,27149,,,0.000445116515038535
0.00044590263860300183,181,27159,,,
0.00045491819037124515,181,27169,,,
0.0004698194970842451,181,27179,,,
0.00044122349936515093,181,27189,,,
0.0005275586736388505,181,27199,,,
0.00044832832645624876,181,27209,,,
0.0005316275637596846,181,27219,,,
0.00048112269723787904,181,27229,,,
0.0004751099622808397,181,27239,,,
0.00045140209840610623,181,27249,,,
0.00046010519145056605,181,27259,,,
0.0004474073648452759,181,27269,,,
0.0004605682916007936,181,27279,,,
0.00044132149196229875,181,27289,,,
0.0004550477606244385,181,27299,,,
,,3439,9.236291225533932e-05,,
,,3440,9.631419379729778e-05,,
,,3441,0.00014999222184997052,,
,,3442,0.0001287102058995515,,
,,3443,0.0001059711430571042,,
,,3444,0.00012167649401817471,,
,,3445,0.00012062883615726605,,
,,3446,0.00010275405657012016,,
,,3447,8.882276597432792e-05,,
,,3448,9.191737626679242e-05,,
,,3449,0.0003154460864607245,,
,,3450,9.684078395366669e-05,,
,,3451,0.00011125611490570009,,
,,3452,7.689365156693384e-05,,
,,3453,0.00014417251804843545,,
,,3454,0.00014077502419240773,,
,,3455,0.00017359809135086834,,
,,3456,0.0001759387378115207,,
,,3457,0.00035258743446320295,,
,181,27299,,0.0001383996568620205,
,181,27299,,,0.00046776767703704536
0.0004506830300670117,182,27309,,,
0.000441918324213475,182,27319,,,
0.0004461017088033259,182,27329,,,
